state,pincode,year,quater,transaction_count,transaction_amount
uttar pradesh,282003,2022,q3,10813347,15667259751.67314
uttar pradesh,226004,2022,q3,8600161,13870057037.60291
uttar pradesh,201307,2022,q3,7909747,8347080350.370436
uttar pradesh,201318,2022,q3,7606075,9685236073.93831
uttar pradesh,226020,2022,q4,105929627,163113420102.871
uttar pradesh,201301,2022,q4,33671921,38768881713.772354
uttar pradesh,221010,2022,q4,23309322,35511764837.56974
uttar pradesh,250001,2022,q4,19063494,28215789223.782074
uttar pradesh,208002,2022,q4,18894357,29515335887.416653
uttar pradesh,201002,2022,q4,11232475,17146057743.224823
uttar pradesh,246701,2022,q4,11100036,15809205716.361408
uttar pradesh,211002,2022,q4,11028668,14680070032.600485
uttar pradesh,282003,2022,q4,9909363,15539150065.180435
uttar pradesh,202001,2022,q4,9488487,15746829112.881413
uttarakhand,263153,2018,q1,97382,90201594.16207603
uttarakhand,248001,2018,q1,89373,151056853.48546153
uttarakhand,247667,2018,q1,84761,114135232.85621357
uttarakhand,249403,2018,q1,64372,83829311.6419271
uttarakhand,263139,2018,q1,56578,67293204.08974159
uttarakhand,244713,2018,q1,41954,46438732.49565414
uttarakhand,248007,2018,q1,34139,43524840.733559445
uttarakhand,263148,2018,q1,29444,24621352.16902392
uttarakhand,262308,2018,q1,23069,15733801.213291261
uttarakhand,249205,2018,q1,22392,27641640.01316791
uttarakhand,248001,2018,q2,124628,261465699.4827249
uttarakhand,263153,2018,q2,122862,145063523.32861927
uttarakhand,247667,2018,q2,101106,177304303.07840964
uttarakhand,249403,2018,q2,86805,134656009.67115256
uttarakhand,263139,2018,q2,73076,120629942.10377908
uttarakhand,244713,2018,q2,56107,79928844.49611677
uttarakhand,248007,2018,q2,47627,81577284.76826127
uttarakhand,263148,2018,q2,36708,44040057.21188532
uttarakhand,249404,2018,q2,29920,50908110.627762645
uttarakhand,247663,2018,q2,28202,36267487.3274291
uttarakhand,263153,2018,q3,183820,224233979.6017964
uttarakhand,248001,2018,q3,158956,356760440.1842811
uttarakhand,247667,2018,q3,124339,232484536.92244333
uttarakhand,263145,2018,q3,120274,74363964.82594573
uttarakhand,249403,2018,q3,109385,182498465.54637405
uttarakhand,263139,2018,q3,86005,149727880.2296328
uttarakhand,244713,2018,q3,72088,127174045.62258382
uttarakhand,248007,2018,q3,59787,118593347.2172061
uttarakhand,263148,2018,q3,58934,70367905.67486309
uttarakhand,262308,2018,q3,43498,49878965.83101928
uttarakhand,263153,2018,q4,264519,332056289.2598503
uttarakhand,248001,2018,q4,228070,531252052.3356142
uttarakhand,249403,2018,q4,188152,282389949.0643258
uttarakhand,247667,2018,q4,172480,333078596.2365861
uttarakhand,263139,2018,q4,127656,239149003.2511149
uttarakhand,244713,2018,q4,103256,177882262.30915678
uttarakhand,248007,2018,q4,91720,177206887.0064362
uttarakhand,263148,2018,q4,71463,93219529.94423802
uttarakhand,263145,2018,q4,68440,59299289.998246826
uttarakhand,247663,2018,q4,65444,109331823.49106589
uttarakhand,263153,2019,q1,657220,469316163.73215765
uttarakhand,249403,2019,q1,436576,380263703.0443683
uttarakhand,248001,2019,q1,401304,766526622.6810005
uttarakhand,247667,2019,q1,258438,414424066.08344054
uttarakhand,263139,2019,q1,196891,287655293.505677
uttarakhand,244713,2019,q1,192243,230235635.48656127
uttarakhand,263453,2019,q1,184728,99380937.81047675
uttarakhand,263148,2019,q1,163563,131758081.11330816
uttarakhand,262403,2019,q1,141086,60373512.59702644
uttarakhand,248007,2019,q1,135145,202736424.67337495
uttarakhand,248001,2019,q2,620613,1256102664.8193617
uttarakhand,263153,2019,q2,326088,421199215.3932806
uttarakhand,247667,2019,q2,290332,539348600.2428769
uttarakhand,249403,2019,q2,235916,360098393.4847477
uttarakhand,248007,2019,q2,190087,257515796.90672636
uttarakhand,263139,2019,q2,182828,334077367.5765989
uttarakhand,244713,2019,q2,123414,232629349.89156544
uttarakhand,248011,2019,q2,93449,109753782.67832175
uttarakhand,263148,2019,q2,87402,137273062.0732267
uttarakhand,247661,2019,q2,86399,132475659.08880918
uttarakhand,248001,2019,q3,767605,1540174244.947864
uttarakhand,247667,2019,q3,417517,735593346.416783
uttarakhand,248007,2019,q3,279515,320185424.72309196
uttarakhand,263153,2019,q3,276611,437951603.90910804
uttarakhand,249403,2019,q3,234449,386647801.84262353
uttarakhand,263139,2019,q3,224088,380462248.6742516
uttarakhand,244713,2019,q3,142259,253236589.5388602
uttarakhand,249402,2019,q3,118343,134431443.06880024
uttarakhand,248171,2019,q3,111154,183256404.28404242
uttarakhand,248011,2019,q3,109599,127911090.17625391
uttarakhand,248001,2019,q4,1059516,2100745455.8652391
uttarakhand,247667,2019,q4,537593,946481136.4974899
uttarakhand,248007,2019,q4,461764,424535745.1600379
uttarakhand,263153,2019,q4,315214,526190855.4338092
uttarakhand,263139,2019,q4,279153,514366549.28830165
uttarakhand,249403,2019,q4,268816,457848608.2643629
uttarakhand,248011,2019,q4,195689,171960468.9592616
uttarakhand,244713,2019,q4,182713,346605558.12948835
uttarakhand,248171,2019,q4,153580,220379870.46129566
uttarakhand,248008,2019,q4,142759,266341887.0357869
uttarakhand,248001,2020,q1,1786332,3988026320.4777536
uttarakhand,248007,2020,q1,456777,423121359.7891923
uttarakhand,248008,2020,q1,444610,1023868589.8632491
uttarakhand,247667,2020,q1,440223,605930641.9620668
uttarakhand,263153,2020,q1,349982,585533642.285765
uttarakhand,244713,2020,q1,340753,804445654.1756821
uttarakhand,263139,2020,q1,321532,544499522.3794603
uttarakhand,249403,2020,q1,304921,490263979.9991224
uttarakhand,248011,2020,q1,201227,179433417.24228215
uttarakhand,248171,2020,q1,175134,241486120.37241974
uttarakhand,248001,2020,q2,1605883,3891229543.3291807
uttarakhand,244713,2020,q2,471851,1052070469.9201019
uttarakhand,248008,2020,q2,341551,739275137.6642387
uttarakhand,263139,2020,q2,334232,557525377.7941996
uttarakhand,263153,2020,q2,288730,462912349.8112438
uttarakhand,249403,2020,q2,286375,430000238.4739644
uttarakhand,247667,2020,q2,284383,532105253.2487458
uttarakhand,248007,2020,q2,248918,310496366.3759403
uttarakhand,249404,2020,q2,143734,244257971.28494924
uttarakhand,247663,2020,q2,139008,243142831.29643518
uttarakhand,248001,2020,q3,2312196,5346194976.125801
uttarakhand,263139,2020,q3,478339,891271820.2783679
uttarakhand,249403,2020,q3,429716,678299720.4778376
uttarakhand,247667,2020,q3,414830,821471037.015481
uttarakhand,263153,2020,q3,413798,732403830.4361044
uttarakhand,248007,2020,q3,343417,480602256.8820094
uttarakhand,244713,2020,q3,313065,641068625.4446155
uttarakhand,248008,2020,q3,228148,376165491.2637387
uttarakhand,249404,2020,q3,193597,346831700.96932405
uttarakhand,248171,2020,q3,186840,316719419.139507
uttarakhand,248001,2020,q4,2980891,6164829357.565722
uttarakhand,263139,2020,q4,756093,1375128405.0767896
uttarakhand,263153,2020,q4,650610,1149217734.2368836
uttarakhand,247667,2020,q4,640410,1252973386.9692411
uttarakhand,249403,2020,q4,614781,963656332.8249354
uttarakhand,248007,2020,q4,591940,767723394.4352678
uttarakhand,244713,2020,q4,442021,926947642.4677958
uttarakhand,248008,2020,q4,357756,557105103.2444804
uttarakhand,248171,2020,q4,315983,501860164.45772696
uttarakhand,248011,2020,q4,283661,315081221.4608587
uttarakhand,248001,2021,q1,5324869,9536164963.687986
uttarakhand,248007,2021,q1,898760,931471068.0328355
uttarakhand,247667,2021,q1,790377,1421817737.0153162
uttarakhand,263139,2021,q1,738439,1396588635.6091926
uttarakhand,263153,2021,q1,674116,1188275568.2860146
uttarakhand,249403,2021,q1,615179,994876424.6980692
uttarakhand,244713,2021,q1,491210,1036318146.992415
uttarakhand,244715,2021,q1,423297,937644596.4745378
uttarakhand,248011,2021,q1,404106,377608495.00893825
uttarakhand,248008,2021,q1,375730,574786906.7277427
uttarakhand,248001,2021,q2,6526556,11435673950.176699
uttarakhand,263139,2021,q2,839722,1498209768.4433851
uttarakhand,263153,2021,q2,782134,1234258997.9395392
uttarakhand,247667,2021,q2,757709,1455569594.8295226
uttarakhand,248007,2021,q2,733303,878279070.5895553
uttarakhand,249403,2021,q2,698461,1022598657.961485
uttarakhand,244713,2021,q2,606123,1211826812.413903
uttarakhand,244715,2021,q2,604455,1186549267.5837286
uttarakhand,248008,2021,q2,398490,627977919.4162813
uttarakhand,248011,2021,q2,365687,356464405.7934743
uttarakhand,248001,2021,q3,8324937,13319500529.675585
uttarakhand,263139,2021,q3,1135061,1963405156.1872885
uttarakhand,263153,2021,q3,1119202,1689387393.2978013
uttarakhand,247667,2021,q3,1090253,1899718712.2822504
uttarakhand,248007,2021,q3,1021010,1160293548.2029433
uttarakhand,249403,2021,q3,899627,1243013113.984358
uttarakhand,244713,2021,q3,827142,1556566800.6270976
uttarakhand,244715,2021,q3,704754,1305907407.9959831
uttarakhand,248008,2021,q3,549521,790813712.5951222
uttarakhand,248171,2021,q3,487961,722150745.6060579
uttarakhand,248001,2021,q4,11068155,18148561508.00067
uttarakhand,248007,2021,q4,1594982,1653716528.1909637
uttarakhand,247667,2021,q4,1517264,2582082698.6690764
uttarakhand,263139,2021,q4,1450665,2597625207.0774274
uttarakhand,263153,2021,q4,1405754,2136731014.722471
uttarakhand,249403,2021,q4,1069125,1460357226.576976
uttarakhand,244713,2021,q4,1018792,1979255277.945487
uttarakhand,244715,2021,q4,797540,1505453645.3570852
uttarakhand,248008,2021,q4,693641,1012191825.4144709
uttarakhand,248171,2021,q4,649033,958903387.162571
uttarakhand,248001,2022,q1,12852428,20277822711.230972
uttarakhand,247667,2022,q1,1721569,2790421609.1410284
uttarakhand,263153,2022,q1,1653115,2417325736.5014997
uttarakhand,263139,2022,q1,1596769,2768084716.3535624
uttarakhand,248007,2022,q1,1524305,1599171772.8646076
uttarakhand,249403,2022,q1,1221605,1627923296.575902
uttarakhand,244713,2022,q1,1083160,2081126520.8178434
uttarakhand,248008,2022,q1,747357,1062543734.7978785
uttarakhand,244715,2022,q1,726517,1332204209.22588
uttarakhand,248171,2022,q1,714839,1039451786.0124233
uttarakhand,248001,2022,q2,16099731,24063699804.410492
uttarakhand,247667,2022,q2,2232925,3308837040.1316605
uttarakhand,263153,2022,q2,2027566,2767356368.4109807
uttarakhand,248007,2022,q2,1967368,1948581310.226903
uttarakhand,263139,2022,q2,1947976,3113772494.133789
uttarakhand,249403,2022,q2,1455551,1812339835.087684
uttarakhand,244713,2022,q2,1265159,2335969960.641697
uttarakhand,248008,2022,q2,943245,1261819997.223985
uttarakhand,249401,2022,q2,933541,1601558580.552895
uttarakhand,248171,2022,q2,904171,1257492260.9619524
uttarakhand,248001,2022,q3,19127567,27902445785.856255
uttarakhand,263139,2022,q3,3019520,4554975862.678262
uttarakhand,263153,2022,q3,2116199,2820472984.914502
uttarakhand,247667,2022,q3,2097624,3066932041.076841
uttarakhand,249401,2022,q3,1945773,2807845699.2045984
uttarakhand,248007,2022,q3,1790626,1873791542.1330996
uttarakhand,244713,2022,q3,1558416,2578703123.013892
uttarakhand,249403,2022,q3,1491972,1749909963.533571
uttarakhand,263148,2022,q3,1143827,1829907196.2538972
uttarakhand,248008,2022,q3,975894,1239404731.5307622
uttarakhand,248001,2022,q4,27106793,41385899667.74322
uttarakhand,263139,2022,q4,2894460,4488892111.012866
uttarakhand,263153,2022,q4,2347467,3142585743.6650906
uttarakhand,247667,2022,q4,2285738,3392910201.8263783
uttarakhand,248007,2022,q4,2118003,2093683215.3964047
uttarakhand,262405,2022,q4,2030134,3131538963.06573
uttarakhand,249401,2022,q4,1892364,2877286256.291383
uttarakhand,249403,2022,q4,1627146,1909337264.5590348
uttarakhand,247663,2022,q4,1452971,2292070595.9702287
uttarakhand,244713,2022,q4,1428235,2523015588.8752556
west bengal,731101,2018,q1,1764956,2366771285.7278423
west bengal,700009,2018,q1,1390629,1851145374.4001179
west bengal,700156,2018,q1,50034,73510280.36669578
west bengal,742213,2018,q1,48824,15411483.60193361
west bengal,700091,2018,q1,48144,70672938.55228977
west bengal,742135,2018,q1,47390,18765930.135698356
west bengal,742224,2018,q1,46028,15494181.913587485
west bengal,743251,2018,q1,45281,35043656.814430445
west bengal,711104,2018,q1,44250,45339477.61379559
west bengal,733128,2018,q1,42431,9925190.12011727
west bengal,731101,2018,q2,2134258,3697928407.6030483
west bengal,700009,2018,q2,1473202,2566583723.725673
west bengal,722122,2018,q2,95680,36220863.50259347
west bengal,733140,2018,q2,92480,13696657.610545103
west bengal,700156,2018,q2,80914,111233529.62644273
west bengal,733127,2018,q2,77467,17863657.34095023
west bengal,700091,2018,q2,77424,117901024.49155578
west bengal,741126,2018,q2,76939,32423772.335153252
west bengal,742303,2018,q2,75635,39182397.86366086
west bengal,733124,2018,q2,69258,27735226.066284887
west bengal,731101,2018,q3,2644866,4429377129.783087
west bengal,700009,2018,q3,2531420,3555553312.5767612
west bengal,722122,2018,q3,718389,335392477.9789995
west bengal,713519,2018,q3,620803,278204861.2892339
west bengal,732206,2018,q3,453214,218177366.77130905
west bengal,721101,2018,q3,413065,237234423.5348468
west bengal,722152,2018,q3,388529,177820275.03914773
west bengal,713405,2018,q3,363483,160684599.19166076
west bengal,723121,2018,q3,334772,162034746.65074784
west bengal,731234,2018,q3,326554,156420716.52159482
west bengal,731101,2018,q4,3284268,5847016363.011223
west bengal,700009,2018,q4,2939284,4991163446.523161
west bengal,700135,2018,q4,265080,212316886.44638944
west bengal,700156,2018,q4,264844,282635317.3170627
west bengal,722122,2018,q4,206042,98203265.3067383
west bengal,712410,2018,q4,198071,74640331.64184918
west bengal,700091,2018,q4,195838,240363419.9647203
west bengal,712401,2018,q4,186382,71913560.97618032
west bengal,721101,2018,q4,181325,170241469.73693904
west bengal,742303,2018,q4,178756,104586695.01496542
west bengal,700009,2019,q1,6353573,7885002278.529918
west bengal,731101,2019,q1,3773146,5209476344.848623
west bengal,713101,2019,q1,693786,650558639.0425024
west bengal,700156,2019,q1,458706,381160193.52539307
west bengal,700135,2019,q1,412165,299323142.2180462
west bengal,713145,2019,q1,335528,291722768.4871103
west bengal,700091,2019,q1,333939,329864530.24381566
west bengal,713201,2019,q1,271824,258310790.49117124
west bengal,734006,2019,q1,238641,318220009.17729104
west bengal,721101,2019,q1,238165,223786124.13063136
west bengal,700009,2019,q2,9694969,12068405239.946836
west bengal,713101,2019,q2,1923462,2091251272.4866529
west bengal,713145,2019,q2,978252,1033792071.4113638
west bengal,713201,2019,q2,718997,784150527.3931092
west bengal,734006,2019,q2,642496,851702638.298517
west bengal,700156,2019,q2,553505,444200600.9528749
west bengal,700135,2019,q2,390972,338300300.32541716
west bengal,700091,2019,q2,370516,371208487.5275229
west bengal,732142,2019,q2,298645,324284067.60089546
west bengal,742101,2019,q2,268739,341235189.98530924
west bengal,700009,2019,q3,11494363,14573984421.133255
west bengal,713101,2019,q3,2682494,2574166766.1354055
west bengal,713145,2019,q3,1348216,1248232363.7037086
west bengal,713201,2019,q3,1003337,982433954.2646382
west bengal,734006,2019,q3,951153,1061260486.9969358
west bengal,700156,2019,q3,734472,596303135.3474452
west bengal,742304,2019,q3,559363,223556220.47242972
west bengal,700135,2019,q3,552620,444130076.4742651
west bengal,700091,2019,q3,508713,496876092.81984484
west bengal,732142,2019,q3,458361,432109272.0093521
west bengal,700009,2019,q4,16310685,18429094743.25623
west bengal,713101,2019,q4,3770853,3016424970.561536
west bengal,713145,2019,q4,1972119,1397750654.0984242
west bengal,734006,2019,q4,1424232,1434664308.7331166
west bengal,713201,2019,q4,1311109,1133138105.690066
west bengal,700156,2019,q4,829338,671275196.3301816
west bengal,700135,2019,q4,607014,515742513.12187946
west bengal,700091,2019,q4,605844,552344140.7627981
west bengal,722122,2019,q4,592104,179335972.3743889
west bengal,732142,2019,q4,562413,509348924.5841799
west bengal,700009,2020,q1,13084249,24503076745.659294
west bengal,700156,2020,q1,844139,721626563.1676842
west bengal,734006,2020,q1,662344,1474294629.2804465
west bengal,700036,2020,q1,658215,1049174662.4582351
west bengal,713208,2020,q1,643621,1026208486.9827971
west bengal,700091,2020,q1,606782,578790610.4300953
west bengal,700135,2020,q1,561084,552931579.0840931
west bengal,700019,2020,q1,359508,589492874.047271
west bengal,722101,2020,q1,298133,413631102.32453704
west bengal,711101,2020,q1,288082,527585785.5735848
west bengal,700009,2020,q2,8443615,21120052662.569656
west bengal,734006,2020,q2,674986,1752268084.3033118
west bengal,711102,2020,q2,471844,1125911273.1797493
west bengal,700156,2020,q2,406946,458627111.1758908
west bengal,700135,2020,q2,323093,419959648.131184
west bengal,700006,2020,q2,230983,380551192.93847054
west bengal,711101,2020,q2,230319,412185495.4938129
west bengal,721301,2020,q2,229129,419065151.0010152
west bengal,700059,2020,q2,215007,356023690.51890475
west bengal,700039,2020,q2,211758,313038453.61377126
west bengal,700009,2020,q3,14161961,35897930520.847115
west bengal,711102,2020,q3,2362005,5563211558.78804
west bengal,734006,2020,q3,914412,2597383935.3337746
west bengal,742133,2020,q3,717546,1807895885.17192
west bengal,700156,2020,q3,536803,629818629.6300576
west bengal,700135,2020,q3,448370,636686583.9921285
west bengal,700091,2020,q3,344500,456488608.6284359
west bengal,721401,2020,q3,344395,825470198.8676729
west bengal,700006,2020,q3,325608,675469767.5122721
west bengal,711101,2020,q3,316390,708430711.850037
west bengal,700009,2020,q4,11305243,28555964654.220165
west bengal,711102,2020,q4,2098543,4825537903.729287
west bengal,734006,2020,q4,1057652,2817784006.9119434
west bengal,700156,2020,q4,846700,953132505.8998853
west bengal,742133,2020,q4,681432,1830248068.135723
west bengal,700135,2020,q4,649716,957492433.7561224
west bengal,700091,2020,q4,625507,732303193.204236
west bengal,700006,2020,q4,514044,1098539789.0905113
