state,year,quater,district,transaction_count,transaction_amount
telangana,2019,q2,hyderabad,43511186,73949377453.0185
telangana,2019,q2,rangareddy,16348519,25359412038.382965
telangana,2019,q2,medchal malkajgiri,11891107,17462610963.470375
telangana,2019,q2,warangal urban,2185190,3832142348.1167383
telangana,2019,q2,sangareddy,1920044,3684548498.9737563
telangana,2019,q2,karimnagar,1090639,2218679006.703639
telangana,2019,q2,nalgonda,982589,2323581176.516111
telangana,2019,q2,khammam,926878,2063514016.2549326
telangana,2019,q2,siddipet,821209,1837834819.208163
telangana,2019,q2,nizamabad,782289,1812827883.3205523
telangana,2019,q3,hyderabad,55159072,96365182751.25804
telangana,2019,q3,rangareddy,23655175,33663962263.155968
telangana,2019,q3,medchal malkajgiri,17492750,23256556346.306458
telangana,2019,q3,warangal urban,3280635,5206094337.716869
telangana,2019,q3,sangareddy,2699670,4722370404.586679
telangana,2019,q3,karimnagar,1604219,2911171015.4164953
telangana,2019,q3,khammam,1352931,2602393109.2431
telangana,2019,q3,nalgonda,1306394,2779870436.4339104
telangana,2019,q3,nizamabad,1143733,2214953316.84891
telangana,2019,q3,siddipet,1075629,2226176148.8370996
telangana,2019,q4,hyderabad,72987282,130230415629.30252
telangana,2019,q4,rangareddy,31237803,44757331443.568375
telangana,2019,q4,medchal malkajgiri,22999944,31417907129.793076
telangana,2019,q4,warangal urban,4698981,7877138784.222425
telangana,2019,q4,sangareddy,3687957,6643761917.41535
telangana,2019,q4,karimnagar,2289360,4404111000.947508
telangana,2019,q4,nalgonda,1934313,4432868129.214613
telangana,2019,q4,khammam,1917973,3902061676.7459927
telangana,2019,q4,nizamabad,1638281,3627249339.2387323
telangana,2019,q4,siddipet,1508776,3271349293.2839117
telangana,2020,q1,hyderabad,94177232,183207208610.81787
telangana,2020,q1,rangareddy,31802492,45881228273.95146
telangana,2020,q1,medchal malkajgiri,25458101,37404467180.931694
telangana,2020,q1,warangal urban,6200767,12008422912.496418
telangana,2020,q1,sangareddy,4610027,8691296108.435516
telangana,2020,q1,karimnagar,3037633,6437076498.978258
telangana,2020,q1,nalgonda,2636023,6345459438.726551
telangana,2020,q1,khammam,2537352,5525879243.728758
telangana,2020,q1,nizamabad,2202642,4951415940.342635
telangana,2020,q1,siddipet,1912271,4387174573.133842
telangana,2020,q2,hyderabad,56374644,130820061488.30273
telangana,2020,q2,rangareddy,18068048,31273545586.261536
telangana,2020,q2,medchal malkajgiri,17860704,29732057894.607735
telangana,2020,q2,warangal urban,6239185,13617334891.581213
telangana,2020,q2,sangareddy,4807036,8780427655.861984
telangana,2020,q2,nalgonda,3786127,8540610042.867538
telangana,2020,q2,khammam,3329665,7845967966.504283
telangana,2020,q2,karimnagar,3030914,6621194087.94509
telangana,2020,q2,nizamabad,2750473,6638415628.443302
telangana,2020,q2,siddipet,2417054,5240899389.901978
telangana,2020,q3,hyderabad,99285803,228448742377.47607
telangana,2020,q3,rangareddy,29573243,51787722036.044556
telangana,2020,q3,medchal malkajgiri,28698311,48831695001.78223
telangana,2020,q3,warangal urban,7847624,17470830635.334423
telangana,2020,q3,sangareddy,6800085,12980683896.976254
telangana,2020,q3,nalgonda,5228596,12019426389.403297
telangana,2020,q3,khammam,4612672,10624076063.27388
telangana,2020,q3,karimnagar,4242409,9665080706.228874
telangana,2020,q3,nizamabad,3738711,8812060816.702126
telangana,2020,q3,bhadradri kothagudem,3196550,7671316620.377354
telangana,2020,q4,hyderabad,117008707,243045184188.28204
telangana,2020,q4,rangareddy,53405219,89256130453.08658
telangana,2020,q4,medchal malkajgiri,49900746,81801106073.41168
telangana,2020,q4,warangal urban,11918795,25712185991.211586
telangana,2020,q4,sangareddy,11444304,22088541539.150494
telangana,2020,q4,nalgonda,7966177,19282405659.535854
telangana,2020,q4,khammam,7035947,16464448770.047258
telangana,2020,q4,karimnagar,6853847,15369367186.01585
telangana,2020,q4,nizamabad,5857682,15245199022.577251
telangana,2020,q4,bhadradri kothagudem,5185352,12782078782.234629
telangana,2021,q1,hyderabad,169703372,316572388133.78735
telangana,2021,q1,rangareddy,60675056,98883148961.30931
telangana,2021,q1,medchal malkajgiri,54854446,87516738646.29623
telangana,2021,q1,warangal urban,13629397,28292658503.028103
telangana,2021,q1,sangareddy,12350347,23546322114.765312
telangana,2021,q1,nalgonda,8018559,19628854223.15605
telangana,2021,q1,khammam,7140986,17657527187.368073
telangana,2021,q1,karimnagar,6934134,15385243676.854752
telangana,2021,q1,nizamabad,5831809,14665519256.295437
telangana,2021,q1,bhadradri kothagudem,5386614,13659056643.17039
telangana,2021,q2,hyderabad,212326623,424872741465.13696
telangana,2021,q2,rangareddy,63155281,113987187628.93881
telangana,2021,q2,medchal malkajgiri,58755991,102864360004.68025
telangana,2021,q2,warangal urban,15534189,35324332007.02503
telangana,2021,q2,sangareddy,14851128,28799723416.87831
telangana,2021,q2,nalgonda,10161723,25305904142.337223
telangana,2021,q2,khammam,9096326,23771340184.86827
telangana,2021,q2,karimnagar,8548354,20534233590.75627
telangana,2021,q2,nizamabad,7753597,21755545090.473732
telangana,2021,q2,bhadradri kothagudem,6854796,16726841230.685331
telangana,2021,q3,hyderabad,262028284,479343321365.37256
telangana,2021,q3,rangareddy,87884143,147772047919.14047
telangana,2021,q3,medchal malkajgiri,79514766,130838255095.6952
telangana,2021,q3,warangal urban,20050897,41422180516.83781
telangana,2021,q3,sangareddy,18758999,33876669677.960114
telangana,2021,q3,nalgonda,11844124,26760618927.739136
telangana,2021,q3,khammam,10938504,25395360624.33412
telangana,2021,q3,karimnagar,10704240,23540118368.011086
telangana,2021,q3,nizamabad,9331288,22809748582.059334
telangana,2021,q3,bhadradri kothagudem,8176066,18135807092.898582
telangana,2021,q4,hyderabad,325636475,582079170534.0186
telangana,2021,q4,rangareddy,111354739,188838966046.13513
telangana,2021,q4,medchal malkajgiri,98780634,164568262330.06238
telangana,2021,q4,warangal urban,24530882,50725020756.70877
telangana,2021,q4,sangareddy,23598968,43773604056.366425
telangana,2021,q4,nalgonda,14645444,33883155723.957207
telangana,2021,q4,khammam,13424236,31245204308.11756
telangana,2021,q4,karimnagar,13040240,29149229156.48455
telangana,2021,q4,nizamabad,12113902,31740368651.355705
telangana,2021,q4,bhadradri kothagudem,10121890,22567782620.241013
telangana,2022,q1,hyderabad,372711414,661512502141.0775
telangana,2022,q1,rangareddy,127675017,216609881380.40106
telangana,2022,q1,medchal malkajgiri,110893187,185168270983.38605
telangana,2022,q1,warangal urban,27504554,56954288260.23642
telangana,2022,q1,sangareddy,27250369,50754041229.75235
telangana,2022,q1,nalgonda,17014104,39284842780.64408
telangana,2022,q1,khammam,15266245,35894472741.54594
telangana,2022,q1,karimnagar,14698433,32332888869.973804
telangana,2022,q1,nizamabad,13749642,33996713436.015533
telangana,2022,q1,siddipet,11464769,25404779557.018036
telangana,2022,q2,hyderabad,446470234,775908693266.7238
telangana,2022,q2,rangareddy,161888380,267052522620.51453
telangana,2022,q2,medchal malkajgiri,134114768,221257316347.7198
telangana,2022,q2,warangal urban,32791256,66551476649.13394
telangana,2022,q2,sangareddy,32680472,59585382581.45032
telangana,2022,q2,nalgonda,19977314,44558915742.72007
telangana,2022,q2,khammam,17688119,40474391433.33105
telangana,2022,q2,karimnagar,17621343,38465054891.36155
telangana,2022,q2,nizamabad,16389018,40970987322.057236
telangana,2022,q2,siddipet,13598517,29087166428.464252
telangana,2022,q3,hyderabad,1018658174,1586047443981.7905
telangana,2022,q3,rangareddy,169029273,272598081405.12265
telangana,2022,q3,medchal malkajgiri,136384039,223442008167.9499
telangana,2022,q3,sangareddy,33187414,57832647223.37013
telangana,2022,q3,warangal urban,27244856,55794322100.977005
telangana,2022,q3,nalgonda,19442094,40798032880.70633
telangana,2022,q3,karimnagar,17095584,36478353448.996735
telangana,2022,q3,khammam,17010697,36789751400.92127
telangana,2022,q3,nizamabad,15374558,35480941123.20821
telangana,2022,q3,siddipet,12900290,27570105119.137543
telangana,2022,q4,hyderabad,1133829812,1753799022390.8735
telangana,2022,q4,rangareddy,191136402,295773661437.69385
telangana,2022,q4,medchal malkajgiri,151514969,237726926269.25772
telangana,2022,q4,sangareddy,38000808,64649951913.2422
telangana,2022,q4,warangal urban,29269688,57991182917.37883
telangana,2022,q4,nalgonda,21928009,45517531285.29773
telangana,2022,q4,karimnagar,19056918,39357490540.69414
telangana,2022,q4,khammam,18924276,39626352507.58298
telangana,2022,q4,nizamabad,18308473,42744693427.90993
telangana,2022,q4,siddipet,14715170,30384216197.138824
tripura,2018,q1,west tripura,70467,68418341.27939591
tripura,2018,q1,south tripura,18338,13785118.334229639
tripura,2018,q1,sepahijala,14107,13224752.635975957
tripura,2018,q1,gomati,12229,11277259.25510255
tripura,2018,q1,north tripura,9915,10869174.626601541
tripura,2018,q1,dhalai,9195,8812172.047209244
tripura,2018,q1,khowai,8838,7242490.357963288
tripura,2018,q1,unakoti,5068,4349605.99414449
tripura,2018,q2,west tripura,108318,127784098.63368198
tripura,2018,q2,south tripura,22366,18977158.301921178
tripura,2018,q2,sepahijala,18815,23613654.4908289
tripura,2018,q2,gomati,16000,15955619.88335196
tripura,2018,q2,dhalai,14563,15283111.134383248
tripura,2018,q2,north tripura,13859,16015790.907680927
tripura,2018,q2,khowai,11440,12338889.10193297
tripura,2018,q2,unakoti,9198,6923396.262354777
tripura,2018,q3,west tripura,168029,229530961.76904222
tripura,2018,q3,south tripura,49250,45613113.08085985
tripura,2018,q3,gomati,34380,36259157.953162886
tripura,2018,q3,sepahijala,33646,39779005.11547229
tripura,2018,q3,unakoti,29360,19643274.575087894
tripura,2018,q3,north tripura,25747,30157424.752639703
tripura,2018,q3,dhalai,22350,31331691.36689817
tripura,2018,q3,khowai,14941,21548759.427429266
tripura,2018,q4,west tripura,192827,305112898.56606925
tripura,2018,q4,sepahijala,53688,62851730.05123251
tripura,2018,q4,south tripura,49820,66095950.12312652
tripura,2018,q4,gomati,38970,48523976.18040443
tripura,2018,q4,north tripura,34385,44032488.7756635
tripura,2018,q4,dhalai,28775,46429185.35186546
tripura,2018,q4,khowai,26880,33718919.53354463
tripura,2018,q4,unakoti,22714,18120450.88253949
tripura,2019,q1,west tripura,269281,356302222.87033004
tripura,2019,q1,sepahijala,65545,79750942.69844744
tripura,2019,q1,south tripura,64445,78239589.10235174
tripura,2019,q1,gomati,51994,62247963.56023827
tripura,2019,q1,khowai,36291,41097809.268162064
tripura,2019,q1,north tripura,35513,53359801.416677624
tripura,2019,q1,dhalai,33295,57107027.86254053
tripura,2019,q1,unakoti,24562,28789584.83707358
tripura,2019,q2,west tripura,259708,400168803.61725503
tripura,2019,q2,south tripura,58687,93657802.46878463
tripura,2019,q2,sepahijala,51675,91802336.89096056
tripura,2019,q2,gomati,44671,72233524.18215181
tripura,2019,q2,dhalai,35446,57168085.150431305
tripura,2019,q2,north tripura,34750,57253647.84893566
tripura,2019,q2,khowai,27357,39594573.11367641
tripura,2019,q2,unakoti,20264,29942709.57518096
tripura,2019,q3,west tripura,370916,501659348.30598545
tripura,2019,q3,south tripura,66682,99290824.56459549
tripura,2019,q3,sepahijala,64021,100769508.41196784
tripura,2019,q3,gomati,60249,87365263.29836246
tripura,2019,q3,north tripura,49503,71077675.08774427
tripura,2019,q3,dhalai,44468,71345910.41205536
tripura,2019,q3,khowai,31061,48267493.19735644
tripura,2019,q3,unakoti,24817,37601399.539157376
tripura,2019,q4,west tripura,394538,585934433.558359
tripura,2019,q4,south tripura,76273,115116709.40717971
tripura,2019,q4,sepahijala,73165,126608014.74795961
tripura,2019,q4,gomati,72919,107373443.70576558
tripura,2019,q4,north tripura,61226,90362263.2944589
tripura,2019,q4,dhalai,52188,79988122.42796019
tripura,2019,q4,khowai,35979,55953879.30109075
tripura,2019,q4,unakoti,35536,54063293.815416425
tripura,2020,q1,west tripura,461888,795860840.742927
tripura,2020,q1,south tripura,89869,155003031.67681995
tripura,2020,q1,sepahijala,82186,153302286.84263223
tripura,2020,q1,gomati,77355,136218979.95952815
tripura,2020,q1,north tripura,71460,109976480.50529519
tripura,2020,q1,dhalai,61425,99410788.98253483
tripura,2020,q1,khowai,43027,73376986.42934099
tripura,2020,q1,unakoti,37292,65629411.24942416
tripura,2020,q2,west tripura,422021,779679849.9780351
tripura,2020,q2,south tripura,120386,209028177.93741143
tripura,2020,q2,sepahijala,113723,189445992.22517106
tripura,2020,q2,north tripura,101129,142793248.50751278
tripura,2020,q2,gomati,94532,143272330.02195236
tripura,2020,q2,dhalai,91473,139760407.46690515
tripura,2020,q2,khowai,57871,87108349.82516634
tripura,2020,q2,unakoti,51385,78087527.62381233
tripura,2020,q3,west tripura,522218,937726111.8013046
tripura,2020,q3,south tripura,151881,270869695.8170734
tripura,2020,q3,sepahijala,144693,269350118.6330105
tripura,2020,q3,north tripura,126884,207965073.7559021
tripura,2020,q3,gomati,121329,214785928.09740338
tripura,2020,q3,dhalai,114616,192403601.42055285
tripura,2020,q3,khowai,72823,129761070.16067821
tripura,2020,q3,unakoti,63441,118957916.52995977
tripura,2020,q4,west tripura,692509,1319546164.1650114
tripura,2020,q4,south tripura,182583,347232002.628355
tripura,2020,q4,sepahijala,165182,336834539.2035086
tripura,2020,q4,north tripura,164023,307732518.799576
tripura,2020,q4,gomati,149404,291692706.480306
tripura,2020,q4,dhalai,137188,266253033.05323905
tripura,2020,q4,khowai,83899,156613600.32324535
tripura,2020,q4,unakoti,77102,156226431.5680711
tripura,2021,q1,west tripura,692376,1402040320.719656
tripura,2021,q1,south tripura,150265,357643996.07881093
tripura,2021,q1,north tripura,143060,318074681.762841
tripura,2021,q1,sepahijala,141426,365525453.40613097
tripura,2021,q1,gomati,127271,295815100.00755715
tripura,2021,q1,dhalai,116945,274079611.2937597
tripura,2021,q1,khowai,71155,160906168.90000182
tripura,2021,q1,unakoti,68925,161256237.6246628
tripura,2021,q2,west tripura,772723,1463071251.4870775
tripura,2021,q2,north tripura,176067,351155989.2912202
tripura,2021,q2,south tripura,171713,365935947.9664031
tripura,2021,q2,sepahijala,166437,361358159.019094
tripura,2021,q2,gomati,148554,309610328.7995062
tripura,2021,q2,dhalai,138998,278586073.4183272
tripura,2021,q2,unakoti,88092,174170768.10130727
tripura,2021,q2,khowai,81845,164265842.95334023
tripura,2021,q3,west tripura,960039,1895464982.7091532
tripura,2021,q3,north tripura,210698,454116633.3192606
tripura,2021,q3,sepahijala,195392,447581559.15148854
tripura,2021,q3,south tripura,186827,414556972.48470575
tripura,2021,q3,dhalai,167446,368906160.1985531
tripura,2021,q3,gomati,166441,372982272.5022316
tripura,2021,q3,unakoti,105296,228625158.42425582
tripura,2021,q3,khowai,89061,181900029.39183187
tripura,2021,q4,west tripura,1174499,2328859193.6465282
tripura,2021,q4,north tripura,255959,590088928.320925
tripura,2021,q4,sepahijala,233920,570421104.1824098
tripura,2021,q4,south tripura,219422,560735150.0701383
tripura,2021,q4,gomati,200196,454492828.75278926
tripura,2021,q4,dhalai,194907,448039146.77420795
tripura,2021,q4,unakoti,130201,289484907.90426636
tripura,2021,q4,khowai,111589,254808204.6481812
tripura,2022,q1,west tripura,1340631,2620170134.665219
tripura,2022,q1,north tripura,310764,699778044.1822658
tripura,2022,q1,sepahijala,257586,636388326.2869308
tripura,2022,q1,south tripura,242720,632737978.788888
tripura,2022,q1,gomati,230019,517368490.15875137
tripura,2022,q1,dhalai,216216,501758621.1580514
tripura,2022,q1,unakoti,148265,349475550.53661186
tripura,2022,q1,khowai,124989,289652618.573128
tripura,2022,q2,west tripura,1654938,2957075284.517076
tripura,2022,q2,north tripura,347933,745615506.6452613
tripura,2022,q2,sepahijala,301211,703075146.3196069
tripura,2022,q2,south tripura,270412,649809730.8825212
tripura,2022,q2,gomati,269581,581885804.1766024
tripura,2022,q2,dhalai,258585,545900041.1491122
tripura,2022,q2,unakoti,168534,380245834.4251685
tripura,2022,q2,khowai,147470,314663693.9199481
tripura,2022,q3,west tripura,2286054,4317123305.576752
tripura,2022,q3,north tripura,400198,829909312.3103282
tripura,2022,q3,sepahijala,358452,818757042.9688609
tripura,2022,q3,gomati,294377,612183432.8798862
tripura,2022,q3,dhalai,287101,618208457.2771137
tripura,2022,q3,south tripura,286379,682522212.5858632
tripura,2022,q3,unakoti,179593,406385690.1014518
tripura,2022,q3,khowai,164425,363263351.21088356
tripura,2022,q4,west tripura,3006900,5757593406.558214
tripura,2022,q4,north tripura,460914,940748505.5593312
tripura,2022,q4,sepahijala,352709,784953776.7829857
tripura,2022,q4,south tripura,318517,743429832.5489743
tripura,2022,q4,gomati,303790,606245959.1360531
tripura,2022,q4,unakoti,292384,653255260.7593155
tripura,2022,q4,dhalai,289984,592125895.8754389
tripura,2022,q4,khowai,172992,374619180.93378747
uttar pradesh,2018,q1,gautam buddha nagar,1387567,2065704006.9242067
uttar pradesh,2018,q1,lucknow,949749,1271848634.4136443
uttar pradesh,2018,q1,ghaziabad,751503,1146504201.1625624
uttar pradesh,2018,q1,prayagraj,628453,652988000.3586867
uttar pradesh,2018,q1,varanasi,573338,534929627.35858226
uttar pradesh,2018,q1,kanpur nagar,493390,550298919.9825964
uttar pradesh,2018,q1,gorakhpur,324943,377954039.79178095
uttar pradesh,2018,q1,bareilly,306561,272420019.95249295
uttar pradesh,2018,q1,agra,298049,353477588.30890363
uttar pradesh,2018,q1,meerut,267015,345744809.58975303
uttar pradesh,2018,q2,gautam buddha nagar,1942298,3398984096.752239
uttar pradesh,2018,q2,lucknow,1289613,2162778201.1855044
uttar pradesh,2018,q2,ghaziabad,1034409,1868838026.6123133
uttar pradesh,2018,q2,varanasi,836072,956626447.3607963
uttar pradesh,2018,q2,prayagraj,804712,1129002834.2139683
uttar pradesh,2018,q2,kanpur nagar,675908,954304697.7952932
uttar pradesh,2018,q2,gorakhpur,457691,790320803.9302531
uttar pradesh,2018,q2,agra,401983,637164565.6567792
uttar pradesh,2018,q2,bareilly,385460,487371978.7986265
uttar pradesh,2018,q2,meerut,374625,606678416.5867009
uttar pradesh,2018,q3,varanasi,3305134,2367346800.1463585
uttar pradesh,2018,q3,gautam buddha nagar,3256802,4828673888.270048
uttar pradesh,2018,q3,lucknow,1745149,3120535504.084366
uttar pradesh,2018,q3,ghaziabad,1537030,2613540894.7239933
uttar pradesh,2018,q3,sitapur,1244942,657116597.5883418
uttar pradesh,2018,q3,prayagraj,1091032,1590288136.836483
uttar pradesh,2018,q3,kanpur nagar,884952,1382466122.241844
uttar pradesh,2018,q3,gorakhpur,589891,1060239355.7696368
uttar pradesh,2018,q3,kheri,588144,407114607.5597076
uttar pradesh,2018,q3,bareilly,530401,701813397.931004
uttar pradesh,2018,q4,gautam buddha nagar,6083056,7483532543.63562
uttar pradesh,2018,q4,ghaziabad,2891774,4117778328.278023
uttar pradesh,2018,q4,lucknow,2611582,4678614438.94069
uttar pradesh,2018,q4,varanasi,1806800,2082572099.2679353
uttar pradesh,2018,q4,prayagraj,1603709,2373886785.810779
uttar pradesh,2018,q4,kanpur nagar,1254123,2045066575.82861
uttar pradesh,2018,q4,gorakhpur,879250,1682899421.8564157
uttar pradesh,2018,q4,bareilly,797506,1011406319.216877
uttar pradesh,2018,q4,agra,705927,1401083560.6623816
uttar pradesh,2018,q4,meerut,700099,1476906079.09689
uttar pradesh,2019,q1,gautam buddha nagar,10750094,10286434896.5461
uttar pradesh,2019,q1,lucknow,6724967,10007890617.082235
uttar pradesh,2019,q1,ghaziabad,4604564,5631770850.217073
uttar pradesh,2019,q1,prayagraj,2524007,3328073518.103963
uttar pradesh,2019,q1,varanasi,2290282,2681050295.126403
uttar pradesh,2019,q1,kanpur nagar,2045370,2882041800.6601443
